Source;Target;Type;Label
47;55;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
47;54;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
47;53;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
47;52;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
47;51;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
47;50;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
47;49;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
47;48;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
47;37;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
47;38;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
48;59;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
48;58;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
48;57;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
48;56;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
48;55;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
48;54;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
48;53;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
48;52;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
48;51;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
48;50;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
49;59;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
49;58;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
49;57;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
49;56;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
49;55;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
49;54;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
49;53;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
49;52;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
49;51;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
49;50;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
50;59;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
50;58;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
50;57;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
50;56;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
50;55;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
50;54;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
50;53;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
50;52;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
50;51;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
50;38;Undirected;performance/outcomes data and physician process challenges for practical big data efforts in radiation oncology
62;60;Undirected;big data implementation for inventory warehouse systems
62;65;Undirected;big data implementation for inventory warehouse systems
62;64;Undirected;big data implementation for inventory warehouse systems
62;63;Undirected;big data implementation for inventory warehouse systems
62;61;Undirected;big data implementation for inventory warehouse systems
63;60;Undirected;big data implementation for inventory warehouse systems
63;65;Undirected;big data implementation for inventory warehouse systems
63;64;Undirected;big data implementation for inventory warehouse systems
63;61;Undirected;big data implementation for inventory warehouse systems
67;66;Undirected;application of time series analyses in big data: practical, research, and education implications
67;68;Undirected;application of time series analyses in big data: practical, research, and education implications
68;66;Undirected;application of time series analyses in big data: practical, research, and education implications
70;69;Undirected;big data retrieval: taxonomy, techniques and feature analysis
70;72;Undirected;big data retrieval: taxonomy, techniques and feature analysis
70;71;Undirected;big data retrieval: taxonomy, techniques and feature analysis
71;69;Undirected;big data retrieval: taxonomy, techniques and feature analysis
71;72;Undirected;big data retrieval: taxonomy, techniques and feature analysis
72;69;Undirected;big data retrieval: taxonomy, techniques and feature analysis
73;84;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
73;83;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
73;74;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
75;80;Undirected;internet of vehicles in big data era
75;79;Undirected;internet of vehicles in big data era
75;78;Undirected;internet of vehicles in big data era
75;77;Undirected;internet of vehicles in big data era
75;76;Undirected;internet of vehicles in big data era
75;74;Undirected;internet of vehicles in big data era
76;80;Undirected;internet of vehicles in big data era
76;79;Undirected;internet of vehicles in big data era
76;78;Undirected;internet of vehicles in big data era
76;77;Undirected;internet of vehicles in big data era
76;74;Undirected;internet of vehicles in big data era
81;84;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
81;83;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
81;73;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
81;82;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
81;74;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
82;84;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
82;83;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
82;73;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
82;74;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
83;84;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
83;74;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
84;74;Undirected;synergy of big data and 5g wireless networks: opportunities, approaches, and challenges
85;86;Undirected;big data in public health: terminology, machine learning, and privacy
89;87;Undirected;mystiko-blockchain meets big data
89;93;Undirected;mystiko-blockchain meets big data
89;92;Undirected;mystiko-blockchain meets big data
89;91;Undirected;mystiko-blockchain meets big data
89;90;Undirected;mystiko-blockchain meets big data
89;88;Undirected;mystiko-blockchain meets big data
90;87;Undirected;mystiko-blockchain meets big data
90;93;Undirected;mystiko-blockchain meets big data
90;92;Undirected;mystiko-blockchain meets big data
90;91;Undirected;mystiko-blockchain meets big data
90;88;Undirected;mystiko-blockchain meets big data
94;95;Undirected;big data implementation levels in organizations: a theoretical proposal
98;100;Undirected;the challenges of big data governance in healthcare
98;96;Undirected;the challenges of big data governance in healthcare
98;99;Undirected;the challenges of big data governance in healthcare
98;97;Undirected;the challenges of big data governance in healthcare
99;100;Undirected;the challenges of big data governance in healthcare
99;96;Undirected;the challenges of big data governance in healthcare
99;97;Undirected;the challenges of big data governance in healthcare
101;115;Undirected;big social data mining in a cloud computing fnvironment
101;103;Undirected;big social data mining in a cloud computing fnvironment
102;115;Undirected;big social data mining in a cloud computing fnvironment
102;103;Undirected;big social data mining in a cloud computing fnvironment
102;101;Undirected;big social data mining in a cloud computing fnvironment
103;114;Undirected;big data visualisation and visual analytics for music data mining
103;113;Undirected;big data visualisation and visual analytics for music data mining
103;112;Undirected;big data visualisation and visual analytics for music data mining
103;111;Undirected;big data visualisation and visual analytics for music data mining
103;106;Undirected;scalable vertical mining for big data analytics of frequent itemsets
104;103;Undirected;scalable vertical mining for big data analytics of frequent itemsets
104;106;Undirected;scalable vertical mining for big data analytics of frequent itemsets
104;105;Undirected;scalable vertical mining for big data analytics of frequent itemsets
105;103;Undirected;scalable vertical mining for big data analytics of frequent itemsets
105;106;Undirected;scalable vertical mining for big data analytics of frequent itemsets
105;104;Undirected;scalable vertical mining for big data analytics of frequent itemsets
107;114;Undirected;big data visualisation and visual analytics for music data mining
107;103;Undirected;big data visualisation and visual analytics for music data mining
107;103;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
107;106;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
108;110;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
108;103;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
108;106;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
109;114;Undirected;big data visualisation and visual analytics for music data mining
109;103;Undirected;big data visualisation and visual analytics for music data mining
109;113;Undirected;big data visualisation and visual analytics for music data mining
109;112;Undirected;big data visualisation and visual analytics for music data mining
109;111;Undirected;big data visualisation and visual analytics for music data mining
109;103;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
109;106;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
110;103;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
110;106;Undirected;an innovative framework for supporting cognitive-based big data analytics for frequent pattern mining
111;113;Undirected;big data visualisation and visual analytics for music data mining
111;112;Undirected;big data visualisation and visual analytics for music data mining
112;113;Undirected;big data visualisation and visual analytics for music data mining
115;103;Undirected;big social data mining in a cloud computing fnvironment
117;116;Undirected;big data analytics and application for logistics and supply chain management
117;119;Undirected;big data analytics and application for logistics and supply chain management
117;118;Undirected;big data analytics and application for logistics and supply chain management
118;116;Undirected;big data analytics and application for logistics and supply chain management
118;119;Undirected;big data analytics and application for logistics and supply chain management
119;116;Undirected;big data analytics and application for logistics and supply chain management
121;120;Undirected;toward big data analysis to improve enterprise information security
121;122;Undirected;toward big data analysis to improve enterprise information security
122;120;Undirected;toward big data analysis to improve enterprise information security
123;124;Undirected;intellectual property risks and protection mechanisms of big data
125;127;Undirected;breaching intellectual capital: critical reflections on big data security
125;126;Undirected;breaching intellectual capital: critical reflections on big data security
126;127;Undirected;breaching intellectual capital: critical reflections on big data security
129;128;Undirected;big data implementation for small and medium enterprises
129;130;Undirected;big data implementation for small and medium enterprises
130;128;Undirected;big data implementation for small and medium enterprises
131;134;Undirected;research on security public opinion based on declining value of big data
131;133;Undirected;research on security public opinion based on declining value of big data
131;132;Undirected;research on security public opinion based on declining value of big data
132;134;Undirected;research on security public opinion based on declining value of big data
132;133;Undirected;research on security public opinion based on declining value of big data
133;134;Undirected;research on security public opinion based on declining value of big data
135;136;Undirected;big data application research in the private enterprises improves efficiency
137;138;Undirected;a comparative study of recent advances in big data for security and privacy
139;143;Undirected;big data analytics: understanding its capabilities and potential benefits for healthcare organizations
140;142;Undirected;an integrated big data analytics-enabled transformation model: application to health care
140;139;Undirected;an integrated big data analytics-enabled transformation model: application to health care
140;141;Undirected;an integrated big data analytics-enabled transformation model: application to health care
141;142;Undirected;an integrated big data analytics-enabled transformation model: application to health care
141;139;Undirected;an integrated big data analytics-enabled transformation model: application to health care
141;140;Undirected;an integrated big data analytics-enabled transformation model: application to health care
142;143;Undirected;big data analytics: understanding its capabilities and potential benefits for healthcare organizations
146;149;Undirected;design and application of big data platform architecture for typical scenarios of power system
146;148;Undirected;design and application of big data platform architecture for typical scenarios of power system
146;144;Undirected;design and application of big data platform architecture for typical scenarios of power system
146;147;Undirected;design and application of big data platform architecture for typical scenarios of power system
146;145;Undirected;design and application of big data platform architecture for typical scenarios of power system
147;149;Undirected;design and application of big data platform architecture for typical scenarios of power system
147;148;Undirected;design and application of big data platform architecture for typical scenarios of power system
147;144;Undirected;design and application of big data platform architecture for typical scenarios of power system
147;145;Undirected;design and application of big data platform architecture for typical scenarios of power system
150;152;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
151;150;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
151;156;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
151;152;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
152;153;Undirected;big data and learning analytics: a big potential to improve e-learning
154;155;Undirected;big data and learning analytics: a big potential to improve e-learning
154;153;Undirected;big data and learning analytics: a big potential to improve e-learning
156;150;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
156;152;Undirected;big data analytics for healthcare organizations a case study of the iraqi healthcare sector
158;157;Undirected;role of big data in decision making
158;159;Undirected;role of big data in decision making
159;157;Undirected;role of big data in decision making
160;164;Undirected;research on information security in big data era
160;163;Undirected;research on information security in big data era
160;161;Undirected;research on information security in big data era
162;164;Undirected;research on information security in big data era
162;163;Undirected;research on information security in big data era
162;160;Undirected;research on information security in big data era
162;161;Undirected;research on information security in big data era
166;169;Undirected;framework of intelligent analysis and mining for power big data
166;168;Undirected;framework of intelligent analysis and mining for power big data
166;167;Undirected;framework of intelligent analysis and mining for power big data
166;165;Undirected;framework of intelligent analysis and mining for power big data
167;169;Undirected;framework of intelligent analysis and mining for power big data
167;168;Undirected;framework of intelligent analysis and mining for power big data
167;165;Undirected;framework of intelligent analysis and mining for power big data
170;172;Undirected;research on application of healthcare data in big data era
170;174;Undirected;research on application of healthcare data in big data era
170;173;Undirected;research on application of healthcare data in big data era
170;172;Undirected;research on visualization and application of medical big data
171;170;Undirected;research on visualization and application of medical big data
171;172;Undirected;research on visualization and application of medical big data
173;172;Undirected;research on application of healthcare data in big data era
173;174;Undirected;research on application of healthcare data in big data era
173;172;Undirected;research on application of big data in medical industry
173;174;Undirected;research on application of big data in medical industry
174;172;Undirected;research on application of healthcare data in big data era
174;172;Undirected;research on application of big data in medical industry
175;178;Undirected;skill requirements in big data: a content analysis of job advertisements
175;177;Undirected;skill requirements in big data: a content analysis of job advertisements
175;176;Undirected;skill requirements in big data: a content analysis of job advertisements
176;178;Undirected;skill requirements in big data: a content analysis of job advertisements
176;177;Undirected;skill requirements in big data: a content analysis of job advertisements
177;178;Undirected;skill requirements in big data: a content analysis of job advertisements
180;179;Undirected;big data analytics in supply chain management between 2010 and 2016: insights to industries
180;181;Undirected;big data analytics in supply chain management between 2010 and 2016: insights to industries
181;179;Undirected;big data analytics in supply chain management between 2010 and 2016: insights to industries
182;189;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
182;188;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
182;187;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
182;186;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
182;185;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
182;184;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
182;183;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
184;189;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
184;188;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
184;187;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
184;186;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
184;185;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
184;183;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
185;189;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
185;188;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
185;187;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
185;186;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
185;183;Undirected;image pattern recognition in big data: taxonomy and open challenges: survey
190;191;Undirected;modeling smallclient indexing framework for big data analytics
190;183;Undirected;modeling smallclient indexing framework for big data analytics
191;183;Undirected;modeling smallclient indexing framework for big data analytics
192;194;Undirected;a reference model for big data analytics
192;193;Undirected;a reference model for big data analytics
193;194;Undirected;a reference model for big data analytics
196;195;Undirected;smart grid security evaluation with a big data use case
196;197;Undirected;smart grid security evaluation with a big data use case
197;195;Undirected;smart grid security evaluation with a big data use case
198;199;Undirected;privacy preserving big data publishing
198;196;Undirected;privacy preserving big data publishing
199;196;Undirected;privacy preserving big data publishing
200;203;Undirected;security model for big healthcare data lifecycle
200;202;Undirected;security model for big healthcare data lifecycle
200;201;Undirected;security model for big healthcare data lifecycle
201;203;Undirected;security model for big healthcare data lifecycle
201;202;Undirected;security model for big healthcare data lifecycle
