Source;Target;Type;Label
90;91;Undirected;big data acquisition and analysis of retail industry and its impact on consumer behavior
92;93;Undirected;big data in social welfare: the development of a critical perspective on social work's latest electronic turn
95;98;Undirected;a survey on big data and collective intelligence
95;97;Undirected;a survey on big data and collective intelligence
95;96;Undirected;a survey on big data and collective intelligence
95;94;Undirected;a survey on big data and collective intelligence
96;98;Undirected;a survey on big data and collective intelligence
96;97;Undirected;a survey on big data and collective intelligence
96;94;Undirected;a survey on big data and collective intelligence
99;100;Undirected;a study on impacts of big data and their countermeasures on financial accounting
101;102;Undirected;reform of teaching mode in universities based on big data
103;105;Undirected;quality profile-based cloud service selection for fulfilling big data processing requirements
103;104;Undirected;quality profile-based cloud service selection for fulfilling big data processing requirements
104;105;Undirected;quality profile-based cloud service selection for fulfilling big data processing requirements
107;106;Undirected;big data analytics: impacting business in big way
107;108;Undirected;big data analytics: impacting business in big way
108;106;Undirected;big data analytics: impacting business in big way
109;111;Undirected;big data and big data technologies
109;110;Undirected;big data and big data technologies
110;111;Undirected;big data and big data technologies
112;113;Undirected;data governance framework for big data implementation with a case of korea
115;114;Undirected;research overview of big data in the field of equipment support
115;116;Undirected;research overview of big data in the field of equipment support
116;114;Undirected;research overview of big data in the field of equipment support
118;117;Undirected;risk for big data in the cloud
118;119;Undirected;risk for big data in the cloud
119;117;Undirected;risk for big data in the cloud
120;121;Undirected;big data - concepts, architectures and technologies
124;122;Undirected;leveraging frontline employees' small data and firm-level big data in frontline management: an absorptive capacity perspective
124;126;Undirected;leveraging frontline employees' small data and firm-level big data in frontline management: an absorptive capacity perspective
124;125;Undirected;leveraging frontline employees' small data and firm-level big data in frontline management: an absorptive capacity perspective
124;123;Undirected;leveraging frontline employees' small data and firm-level big data in frontline management: an absorptive capacity perspective
125;122;Undirected;leveraging frontline employees' small data and firm-level big data in frontline management: an absorptive capacity perspective
125;126;Undirected;leveraging frontline employees' small data and firm-level big data in frontline management: an absorptive capacity perspective
125;123;Undirected;leveraging frontline employees' small data and firm-level big data in frontline management: an absorptive capacity perspective
128;127;Undirected;research on intelligent tourism application based on big data
128;129;Undirected;overview of tourism data mining in big data environment
130;133;Undirected;the fault tolerance of big data systems
131;133;Undirected;the fault tolerance of big data systems
131;130;Undirected;the fault tolerance of big data systems
131;132;Undirected;the fault tolerance of big data systems
132;133;Undirected;the fault tolerance of big data systems
132;130;Undirected;the fault tolerance of big data systems
135;134;Undirected;big-bio: - big data hadoop-based analytic cluster framework for bioinformatics
135;136;Undirected;big-bio: - big data hadoop-based analytic cluster framework for bioinformatics
136;134;Undirected;big-bio: - big data hadoop-based analytic cluster framework for bioinformatics
137;139;Undirected;research on industry data analysis model based on hadoop big data platform
137;138;Undirected;research on industry data analysis model based on hadoop big data platform
137;139;Undirected;improved statistical analysis method based on big data technology
137;138;Undirected;improved statistical analysis method based on big data technology
138;139;Undirected;research on industry data analysis model based on hadoop big data platform
138;139;Undirected;improved statistical analysis method based on big data technology
140;143;Undirected;big data application framework and its feasibility analysis in library
140;142;Undirected;big data application framework and its feasibility analysis in library
140;141;Undirected;big data application framework and its feasibility analysis in library
141;143;Undirected;big data application framework and its feasibility analysis in library
141;142;Undirected;big data application framework and its feasibility analysis in library
142;143;Undirected;big data application framework and its feasibility analysis in library
144;145;Undirected;a survey on various challenges and aspects in handling big data
146;147;Undirected;opportunities for and pitfalls of using big data in advertising research
148;149;Undirected;agent-based modelling as a foundation for big data
151;150;Undirected;application of big data in higher education for learning analytics
151;152;Undirected;application of big data in higher education for learning analytics
152;150;Undirected;application of big data in higher education for learning analytics
153;157;Undirected;opportunities and challenges of tv media in the big data era
153;156;Undirected;opportunities and challenges of tv media in the big data era
153;154;Undirected;opportunities and challenges of tv media in the big data era
155;157;Undirected;opportunities and challenges of tv media in the big data era
155;156;Undirected;opportunities and challenges of tv media in the big data era
155;153;Undirected;opportunities and challenges of tv media in the big data era
155;154;Undirected;opportunities and challenges of tv media in the big data era
158;159;Undirected;big data analytics: a cognitive perspectives
160;162;Undirected;big data in wisdom manufacturing for industry 4.0
160;161;Undirected;big data in wisdom manufacturing for industry 4.0
161;162;Undirected;big data in wisdom manufacturing for industry 4.0
163;164;Undirected;energy efficient strategy for cloud based big data
166;165;Undirected;necessity of big data and analytics for good e-governance
166;168;Undirected;necessity of big data and analytics for good e-governance
166;167;Undirected;necessity of big data and analytics for good e-governance
167;165;Undirected;necessity of big data and analytics for good e-governance
167;168;Undirected;necessity of big data and analytics for good e-governance
168;165;Undirected;necessity of big data and analytics for good e-governance
171;173;Undirected;resource management in big data initiatives: processes and dynamic capabilities
171;169;Undirected;resource management in big data initiatives: processes and dynamic capabilities
171;172;Undirected;resource management in big data initiatives: processes and dynamic capabilities
171;170;Undirected;resource management in big data initiatives: processes and dynamic capabilities
172;173;Undirected;resource management in big data initiatives: processes and dynamic capabilities
172;169;Undirected;resource management in big data initiatives: processes and dynamic capabilities
172;170;Undirected;resource management in big data initiatives: processes and dynamic capabilities
174;176;Undirected;systematic review of big data analytics in governance
174;175;Undirected;systematic mapping study of big data mining tools and techniques
177;178;Undirected;a data model for integrating data management and data mining in social big data
180;179;Undirected;sdn-based architecture for big data network
180;181;Undirected;sdn-based architecture for big data network
181;179;Undirected;sdn-based architecture for big data network
182;184;Undirected;big data as a challenge and opportunity in digital forensic investigation
182;183;Undirected;big data as a challenge and opportunity in digital forensic investigation
183;184;Undirected;big data as a challenge and opportunity in digital forensic investigation
187;191;Undirected;the hadoop technology applies in power big data platform
187;190;Undirected;the hadoop technology applies in power big data platform
187;185;Undirected;the hadoop technology applies in power big data platform
187;189;Undirected;the hadoop technology applies in power big data platform
187;188;Undirected;the hadoop technology applies in power big data platform
187;186;Undirected;the hadoop technology applies in power big data platform
188;191;Undirected;the hadoop technology applies in power big data platform
188;190;Undirected;the hadoop technology applies in power big data platform
188;185;Undirected;the hadoop technology applies in power big data platform
188;189;Undirected;the hadoop technology applies in power big data platform
188;186;Undirected;the hadoop technology applies in power big data platform
194;196;Undirected;big data management in us hospitals benefits and barriers
194;192;Undirected;big data management in us hospitals benefits and barriers
194;195;Undirected;big data management in us hospitals benefits and barriers
194;193;Undirected;big data management in us hospitals benefits and barriers
195;196;Undirected;big data management in us hospitals benefits and barriers
195;192;Undirected;big data management in us hospitals benefits and barriers
195;193;Undirected;big data management in us hospitals benefits and barriers
197;200;Undirected;big data in the public sector: uncertainties and readiness
197;199;Undirected;big data in the public sector: uncertainties and readiness
197;198;Undirected;big data in the public sector: uncertainties and readiness
198;200;Undirected;big data in the public sector: uncertainties and readiness
198;199;Undirected;big data in the public sector: uncertainties and readiness
199;200;Undirected;big data in the public sector: uncertainties and readiness
202;201;Undirected;a typology of big data capabilities from resources to dynamic capabilities. evidence from a ghanaian health insurance firm.
202;203;Undirected;a typology of big data capabilities from resources to dynamic capabilities. evidence from a ghanaian health insurance firm.
203;201;Undirected;a typology of big data capabilities from resources to dynamic capabilities. evidence from a ghanaian health insurance firm.
205;204;Undirected;is big data for everyone? the challenges of big data adoption in smes
205;206;Undirected;is big data for everyone? the challenges of big data adoption in smes
206;204;Undirected;is big data for everyone? the challenges of big data adoption in smes
207;211;Undirected;how audi ag established big data analytics in its digital transformation
207;210;Undirected;how audi ag established big data analytics in its digital transformation
207;208;Undirected;how audi ag established big data analytics in its digital transformation
209;211;Undirected;how audi ag established big data analytics in its digital transformation
209;210;Undirected;how audi ag established big data analytics in its digital transformation
209;207;Undirected;how audi ag established big data analytics in its digital transformation
209;208;Undirected;how audi ag established big data analytics in its digital transformation
212;215;Undirected;cognitive big data: survey and review on big data research and its implications. what is really new in big data?
212;214;Undirected;cognitive big data: survey and review on big data research and its implications. what is really new in big data?
212;213;Undirected;cognitive big data: survey and review on big data research and its implications. what is really new in big data?
213;215;Undirected;cognitive big data: survey and review on big data research and its implications. what is really new in big data?
213;214;Undirected;cognitive big data: survey and review on big data research and its implications. what is really new in big data?
214;215;Undirected;cognitive big data: survey and review on big data research and its implications. what is really new in big data?
216;219;Undirected;a big data architecture for managing oceans of data and maritime applications
216;218;Undirected;a big data architecture for managing oceans of data and maritime applications
216;217;Undirected;a big data architecture for managing oceans of data and maritime applications
217;219;Undirected;a big data architecture for managing oceans of data and maritime applications
217;218;Undirected;a big data architecture for managing oceans of data and maritime applications
218;219;Undirected;a big data architecture for managing oceans of data and maritime applications
220;221;Undirected;role of big data in various sectors
222;226;Undirected;the value of data mining for surveillance video in big data era
222;225;Undirected;the value of data mining for surveillance video in big data era
222;224;Undirected;the value of data mining for surveillance video in big data era
222;223;Undirected;the value of data mining for surveillance video in big data era
224;223;Undirected;the value of data mining for surveillance video in big data era
225;223;Undirected;the value of data mining for surveillance video in big data era
227;222;Undirected;shipping big data and its application prospects in shipping company
227;228;Undirected;shipping big data and its application prospects in shipping company
228;222;Undirected;shipping big data and its application prospects in shipping company
228;227;Undirected;shipping big data and its application prospects in shipping company
230;229;Undirected;metasynthesis-based intelligent big data processing paradigm
230;231;Undirected;metasynthesis-based intelligent big data processing paradigm
231;229;Undirected;metasynthesis-based intelligent big data processing paradigm
232;235;Undirected;analysis of the term 'big data': usage in biomedical publications
232;234;Undirected;analysis of the term 'big data': usage in biomedical publications
232;233;Undirected;analysis of the term 'big data': usage in biomedical publications
233;235;Undirected;analysis of the term 'big data': usage in biomedical publications
233;234;Undirected;analysis of the term 'big data': usage in biomedical publications
234;235;Undirected;analysis of the term 'big data': usage in biomedical publications
236;237;Undirected;designing and development of a new consumption model from big data to form data-as-a-product (daap)
238;242;Undirected;big data in genomics
238;241;Undirected;big data in genomics
238;239;Undirected;big data in genomics
240;242;Undirected;big data in genomics
240;241;Undirected;big data in genomics
240;238;Undirected;big data in genomics
240;239;Undirected;big data in genomics
245;249;Undirected;querying big data from a database perspective
245;248;Undirected;querying big data from a database perspective
245;243;Undirected;querying big data from a database perspective
245;247;Undirected;querying big data from a database perspective
245;246;Undirected;querying big data from a database perspective
245;244;Undirected;querying big data from a database perspective
246;249;Undirected;querying big data from a database perspective
246;248;Undirected;querying big data from a database perspective
246;243;Undirected;querying big data from a database perspective
246;247;Undirected;querying big data from a database perspective
246;244;Undirected;querying big data from a database perspective
250;253;Undirected;a survey on scholarly data: from big data perspective
250;252;Undirected;a survey on scholarly data: from big data perspective
250;251;Undirected;a survey on scholarly data: from big data perspective
251;253;Undirected;a survey on scholarly data: from big data perspective
251;252;Undirected;a survey on scholarly data: from big data perspective
252;253;Undirected;a survey on scholarly data: from big data perspective
254;255;Undirected;a synergetic model for implementing big data in organizations: an empirical study
256;257;Undirected;machine learning for astronomical big data processing
259;262;Undirected;cleancloud: cleaning big data on cloud
259;261;Undirected;cleancloud: cleaning big data on cloud
259;260;Undirected;cleancloud: cleaning big data on cloud
259;258;Undirected;cleancloud: cleaning big data on cloud
260;262;Undirected;cleancloud: cleaning big data on cloud
260;261;Undirected;cleancloud: cleaning big data on cloud
260;258;Undirected;cleancloud: cleaning big data on cloud
264;263;Undirected;a survey on deep learning in big data
264;265;Undirected;a survey on deep learning in big data
265;263;Undirected;a survey on deep learning in big data
266;267;Undirected;a survey on challenges in integrating big data
268;269;Undirected;a simple analysis of revolution and innovation of marketing mix theory from big data perspective
271;270;Undirected;characterizing big data software architectures: a systematic mapping study
271;272;Undirected;characterizing big data software architectures: a systematic mapping study
272;270;Undirected;characterizing big data software architectures: a systematic mapping study
274;273;Undirected;big data analytics: a preliminary study of open source platforms
274;275;Undirected;big data analytics: a preliminary study of open source platforms
275;273;Undirected;big data analytics: a preliminary study of open source platforms
277;276;Undirected;utilizing big data in tourism marketing
277;279;Undirected;utilizing big data in tourism marketing
277;278;Undirected;utilizing big data in tourism marketing
278;276;Undirected;utilizing big data in tourism marketing
278;279;Undirected;utilizing big data in tourism marketing
279;276;Undirected;utilizing big data in tourism marketing
280;281;Undirected;towards big management
282;283;Undirected;holistic perspective of big data in healthcare
284;285;Undirected;big data anonymization with spark
286;287;Undirected;an rea ontology-based model for mapping big data to accounting information systems elements
290;293;Undirected;a model-driven methodology for big data analytics-as-a-service
290;288;Undirected;a model-driven methodology for big data analytics-as-a-service
290;292;Undirected;a model-driven methodology for big data analytics-as-a-service
290;291;Undirected;a model-driven methodology for big data analytics-as-a-service
290;289;Undirected;a model-driven methodology for big data analytics-as-a-service
291;293;Undirected;a model-driven methodology for big data analytics-as-a-service
291;288;Undirected;a model-driven methodology for big data analytics-as-a-service
291;292;Undirected;a model-driven methodology for big data analytics-as-a-service
291;289;Undirected;a model-driven methodology for big data analytics-as-a-service
294;296;Undirected;the concepts of big data applied in personal knowledge management
294;295;Undirected;the concepts of big data applied in personal knowledge management
295;296;Undirected;the concepts of big data applied in personal knowledge management
297;298;Undirected;does big data mean big knowledge? km perspectives on big data and analytics
301;304;Undirected;toward big data in green city
301;299;Undirected;toward big data in green city
301;303;Undirected;toward big data in green city
301;302;Undirected;toward big data in green city
301;300;Undirected;toward big data in green city
302;304;Undirected;toward big data in green city
302;299;Undirected;toward big data in green city
302;303;Undirected;toward big data in green city
302;300;Undirected;toward big data in green city
305;307;Undirected;research on impact mechanism of big data on brand ecosystem
305;306;Undirected;research on impact mechanism of big data on brand ecosystem
306;307;Undirected;research on impact mechanism of big data on brand ecosystem
308;310;Undirected;a glossary for big data in population and public health: discussion and commentary on terminology and research methods
308;309;Undirected;a glossary for big data in population and public health: discussion and commentary on terminology and research methods
309;310;Undirected;a glossary for big data in population and public health: discussion and commentary on terminology and research methods
311;313;Undirected;study of big data analysis procedures
311;312;Undirected;study of big data analysis procedures
312;313;Undirected;study of big data analysis procedures
315;314;Undirected;big data model of security sharing based on blockchain
315;317;Undirected;big data model of security sharing based on blockchain
315;316;Undirected;big data model of security sharing based on blockchain
316;314;Undirected;big data model of security sharing based on blockchain
316;317;Undirected;big data model of security sharing based on blockchain
317;314;Undirected;big data model of security sharing based on blockchain
318;320;Undirected;hybrid big data warehouse for on-demand decision needs
318;319;Undirected;hybrid big data warehouse for on-demand decision needs
319;320;Undirected;hybrid big data warehouse for on-demand decision needs
322;324;Undirected;a goal-oriented big data analytics framework for aligning with business
322;321;Undirected;a goal-oriented big data analytics framework for aligning with business
322;323;Undirected;a goal-oriented big data analytics framework for aligning with business
323;324;Undirected;a goal-oriented big data analytics framework for aligning with business
323;321;Undirected;a goal-oriented big data analytics framework for aligning with business
323;322;Undirected;a goal-oriented big data analytics framework for aligning with business
324;321;Undirected;a goal-oriented big data analytics framework for aligning with business
325;324;Undirected;iris: a goal-oriented big data analytics framework on spark for better business decisions
325;326;Undirected;iris: a goal-oriented big data analytics framework on spark for better business decisions
325;321;Undirected;iris: a goal-oriented big data analytics framework on spark for better business decisions
326;324;Undirected;iris: a goal-oriented big data analytics framework on spark for better business decisions
326;321;Undirected;iris: a goal-oriented big data analytics framework on spark for better business decisions
327;330;Undirected;broad big data domain via medical big data
327;329;Undirected;broad big data domain via medical big data
327;328;Undirected;broad big data domain via medical big data
328;330;Undirected;broad big data domain via medical big data
328;329;Undirected;broad big data domain via medical big data
329;330;Undirected;broad big data domain via medical big data
331;332;Undirected;a survey on big data in financial sector
335;333;Undirected;a survey of big data analytics in healthcare
335;337;Undirected;a survey of big data analytics in healthcare
335;336;Undirected;a survey of big data analytics in healthcare
335;334;Undirected;a survey of big data analytics in healthcare
336;333;Undirected;a survey of big data analytics in healthcare
336;337;Undirected;a survey of big data analytics in healthcare
336;334;Undirected;a survey of big data analytics in healthcare
340;338;Undirected;hb-file: an efficient and effective high-dimensional big data storage structure based on us-elm
340;342;Undirected;hb-file: an efficient and effective high-dimensional big data storage structure based on us-elm
340;341;Undirected;hb-file: an efficient and effective high-dimensional big data storage structure based on us-elm
340;339;Undirected;hb-file: an efficient and effective high-dimensional big data storage structure based on us-elm
341;338;Undirected;hb-file: an efficient and effective high-dimensional big data storage structure based on us-elm
341;342;Undirected;hb-file: an efficient and effective high-dimensional big data storage structure based on us-elm
341;339;Undirected;hb-file: an efficient and effective high-dimensional big data storage structure based on us-elm
344;343;Undirected;survey on sentiment analysis based stock prediction using big data analytics
344;345;Undirected;survey on sentiment analysis based stock prediction using big data analytics
345;343;Undirected;survey on sentiment analysis based stock prediction using big data analytics
346;347;Undirected;data mining, big data, data analytics: big data analytics in bioinformatics
348;350;Undirected;big data: we're almost at infinity
348;349;Undirected;big data: we're almost at infinity
349;350;Undirected;big data: we're almost at infinity
351;353;Undirected;the basics of big data and security concerns
351;352;Undirected;the basics of big data and security concerns
352;353;Undirected;the basics of big data and security concerns
354;359;Undirected;big data visualization: review of techniques and datasets
354;358;Undirected;big data visualization: review of techniques and datasets
354;357;Undirected;big data visualization: review of techniques and datasets
354;355;Undirected;big data visualization: review of techniques and datasets
356;359;Undirected;big data visualization: review of techniques and datasets
356;358;Undirected;big data visualization: review of techniques and datasets
356;357;Undirected;big data visualization: review of techniques and datasets
356;354;Undirected;big data visualization: review of techniques and datasets
356;355;Undirected;big data visualization: review of techniques and datasets
360;362;Undirected;addressing barriers to big data
360;361;Undirected;addressing barriers to big data
361;362;Undirected;addressing barriers to big data
363;367;Undirected;big data, big problems: a healthcare perspective
363;366;Undirected;big data, big problems: a healthcare perspective
363;364;Undirected;big data, big problems: a healthcare perspective
365;367;Undirected;big data, big problems: a healthcare perspective
365;366;Undirected;big data, big problems: a healthcare perspective
365;363;Undirected;big data, big problems: a healthcare perspective
365;364;Undirected;big data, big problems: a healthcare perspective
368;370;Undirected;security integration in big data life cycle
368;369;Undirected;security integration in big data life cycle
369;370;Undirected;security integration in big data life cycle
371;372;Undirected;making sense of big data for security
373;375;Undirected;approaches and challenges of big data analytics-study of a beginner
373;374;Undirected;approaches and challenges of big data analytics-study of a beginner
374;375;Undirected;approaches and challenges of big data analytics-study of a beginner
378;376;Undirected;review article on potentials of big data in the halal industry
378;380;Undirected;review article on potentials of big data in the halal industry
378;379;Undirected;review article on potentials of big data in the halal industry
378;377;Undirected;review article on potentials of big data in the halal industry
379;376;Undirected;review article on potentials of big data in the halal industry
379;380;Undirected;review article on potentials of big data in the halal industry
379;377;Undirected;review article on potentials of big data in the halal industry
381;383;Undirected;big data facilitation, utilization, and monetization: exploring the 3vs in a new product development process
381;382;Undirected;big data facilitation, utilization, and monetization: exploring the 3vs in a new product development process
382;383;Undirected;big data facilitation, utilization, and monetization: exploring the 3vs in a new product development process
384;388;Undirected;data quality in big data processing: issues, solutions and open problems
384;389;Undirected;data quality in big data processing: issues, solutions and open problems
384;385;Undirected;data quality in big data processing: issues, solutions and open problems
385;390;Undirected;big data validation case study
386;388;Undirected;a survey on quality assurance techniques for big data applications
386;387;Undirected;a survey on quality assurance techniques for big data applications
386;385;Undirected;a survey on quality assurance techniques for big data applications
387;388;Undirected;a survey on quality assurance techniques for big data applications
387;385;Undirected;a survey on quality assurance techniques for big data applications
388;385;Undirected;data quality in big data processing: issues, solutions and open problems
388;385;Undirected;a survey on quality assurance techniques for big data applications
389;388;Undirected;data quality in big data processing: issues, solutions and open problems
389;385;Undirected;data quality in big data processing: issues, solutions and open problems
391;390;Undirected;big data validation case study
392;393;Undirected;e-government with big data enabled through smartphone for public services: possibilities and challenges
394;395;Undirected;big data technology application under belt and road initiative
396;398;Undirected;recognition and analysis of poor students on college students campus card consumption data based on big data
396;397;Undirected;recognition and analysis of poor students on college students campus card consumption data based on big data
397;398;Undirected;recognition and analysis of poor students on college students campus card consumption data based on big data
399;400;Undirected;speaking sociologically with big data: symphonic social science and the future for big data research
402;406;Undirected;research on big data technology applied in smart grid
402;405;Undirected;research on big data technology applied in smart grid
402;404;Undirected;research on big data technology applied in smart grid
402;403;Undirected;research on big data technology applied in smart grid
402;401;Undirected;research on big data technology applied in smart grid
403;406;Undirected;research on big data technology applied in smart grid
403;405;Undirected;research on big data technology applied in smart grid
403;404;Undirected;research on big data technology applied in smart grid
403;401;Undirected;research on big data technology applied in smart grid
