Source;Target;Type;Label
23;24;Undirected;role of big data management in enhancing big data decision-making capability and quality among chinese firms: a dynamic capabilities view
24;25;Undirected;role of big data management in enhancing big data decision-making capability and quality among chinese firms: a dynamic capabilities view
24;22;Undirected;role of big data management in enhancing big data decision-making capability and quality among chinese firms: a dynamic capabilities view
26;29;Undirected;big data approach and its applications in various fields: review
26;28;Undirected;big data approach and its applications in various fields: review
26;27;Undirected;big data approach and its applications in various fields: review
27;29;Undirected;big data approach and its applications in various fields: review
27;28;Undirected;big data approach and its applications in various fields: review
28;29;Undirected;big data approach and its applications in various fields: review
30;37;Undirected;the potential use of big data in oncology
30;36;Undirected;the potential use of big data in oncology
30;35;Undirected;the potential use of big data in oncology
30;34;Undirected;the potential use of big data in oncology
30;33;Undirected;the potential use of big data in oncology
30;32;Undirected;the potential use of big data in oncology
30;31;Undirected;the potential use of big data in oncology
32;37;Undirected;the potential use of big data in oncology
32;36;Undirected;the potential use of big data in oncology
32;35;Undirected;the potential use of big data in oncology
32;34;Undirected;the potential use of big data in oncology
32;31;Undirected;the potential use of big data in oncology
33;37;Undirected;the potential use of big data in oncology
33;36;Undirected;the potential use of big data in oncology
33;35;Undirected;the potential use of big data in oncology
33;34;Undirected;the potential use of big data in oncology
33;31;Undirected;the potential use of big data in oncology
34;37;Undirected;the potential use of big data in oncology
34;36;Undirected;the potential use of big data in oncology
34;35;Undirected;the potential use of big data in oncology
34;31;Undirected;the potential use of big data in oncology
38;40;Undirected;bigeo: a foundational paas framework for efficient storage, visualization, management, analysis, service, and migration of geospatial big data-a case study of sichuan province, china
38;39;Undirected;bigeo: a foundational paas framework for efficient storage, visualization, management, analysis, service, and migration of geospatial big data-a case study of sichuan province, china
39;40;Undirected;bigeo: a foundational paas framework for efficient storage, visualization, management, analysis, service, and migration of geospatial big data-a case study of sichuan province, china
41;43;Undirected;big data stream analysis: a systematic literature review
41;42;Undirected;big data stream analysis: a systematic literature review
42;43;Undirected;big data stream analysis: a systematic literature review
44;45;Undirected;a survey on vertical and horizontal scaling platforms for big data analytics
47;46;Undirected;real time big data processing: a comparative study of existing approaches
47;48;Undirected;real time big data processing: a comparative study of existing approaches
48;46;Undirected;real time big data processing: a comparative study of existing approaches
49;53;Undirected;a secure high-order lanczos-based orthogonal tensor svd for big data reduction in cloud environment
49;52;Undirected;a secure high-order lanczos-based orthogonal tensor svd for big data reduction in cloud environment
49;50;Undirected;a secure high-order lanczos-based orthogonal tensor svd for big data reduction in cloud environment
51;53;Undirected;a secure high-order lanczos-based orthogonal tensor svd for big data reduction in cloud environment
51;52;Undirected;a secure high-order lanczos-based orthogonal tensor svd for big data reduction in cloud environment
51;49;Undirected;a secure high-order lanczos-based orthogonal tensor svd for big data reduction in cloud environment
51;50;Undirected;a secure high-order lanczos-based orthogonal tensor svd for big data reduction in cloud environment
54;58;Undirected;a survey of big data analytics for smart forestry
54;57;Undirected;a survey of big data analytics for smart forestry
54;56;Undirected;a survey of big data analytics for smart forestry
54;55;Undirected;a survey of big data analytics for smart forestry
56;58;Undirected;a survey of big data analytics for smart forestry
56;57;Undirected;a survey of big data analytics for smart forestry
56;55;Undirected;a survey of big data analytics for smart forestry
59;61;Undirected;big data mining for investor sentiment
59;60;Undirected;big data mining for investor sentiment
60;61;Undirected;big data mining for investor sentiment
62;63;Undirected;a generic approach for integrity verification of big data
64;67;Undirected;technology in the 21st century: new challenges and opportunities
64;66;Undirected;technology in the 21st century: new challenges and opportunities
65;64;Undirected;big data analytics and business failures in data-rich environments: an organizing framework
66;67;Undirected;technology in the 21st century: new challenges and opportunities
68;70;Undirected;big data and discovery sciences in psychiatry
68;69;Undirected;big data and discovery sciences in psychiatry
69;70;Undirected;big data and discovery sciences in psychiatry
71;72;Undirected;research on reduced dimension classification algorithm of complex attribute big data in cloud computing
73;76;Undirected;security issues of scientific based big data circulation analysis
73;75;Undirected;security issues of scientific based big data circulation analysis
73;74;Undirected;security issues of scientific based big data circulation analysis
74;76;Undirected;security issues of scientific based big data circulation analysis
74;75;Undirected;security issues of scientific based big data circulation analysis
75;76;Undirected;security issues of scientific based big data circulation analysis
78;77;Undirected;challenging big data engineering: positioning of current and future development
78;80;Undirected;challenging big data engineering: positioning of current and future development
78;79;Undirected;challenging big data engineering: positioning of current and future development
79;77;Undirected;challenging big data engineering: positioning of current and future development
79;80;Undirected;challenging big data engineering: positioning of current and future development
80;77;Undirected;challenging big data engineering: positioning of current and future development
81;84;Undirected;scaling big data applications in smart city with coresets
82;84;Undirected;scaling big data applications in smart city with coresets
82;81;Undirected;scaling big data applications in smart city with coresets
82;83;Undirected;scaling big data applications in smart city with coresets
83;84;Undirected;scaling big data applications in smart city with coresets
83;81;Undirected;scaling big data applications in smart city with coresets
85;87;Undirected;the research on cloud platform construction of mathematics education curriculum under big data background
85;86;Undirected;the research on cloud platform construction of mathematics education curriculum under big data background
86;87;Undirected;the research on cloud platform construction of mathematics education curriculum under big data background
88;89;Undirected;big data analytics technique in cyber security: a review
90;92;Undirected;big data in construction industry: systematic literature overview
90;91;Undirected;big data in construction industry: systematic literature overview
91;92;Undirected;big data in construction industry: systematic literature overview
93;94;Undirected;big data analytics using machine learning techniques
95;97;Undirected;research based on big data analysis of medical industry
95;96;Undirected;research based on big data analysis of medical industry
96;97;Undirected;research based on big data analysis of medical industry
98;102;Undirected;construction of decision support system (dss) for equipment support based on big data
98;101;Undirected;construction of decision support system (dss) for equipment support based on big data
98;100;Undirected;construction of decision support system (dss) for equipment support based on big data
98;99;Undirected;construction of decision support system (dss) for equipment support based on big data
100;102;Undirected;construction of decision support system (dss) for equipment support based on big data
100;101;Undirected;construction of decision support system (dss) for equipment support based on big data
100;99;Undirected;construction of decision support system (dss) for equipment support based on big data
104;107;Undirected;qualitative research ethics in the big-data era
104;106;Undirected;qualitative research ethics in the big-data era
104;105;Undirected;qualitative research ethics in the big-data era
104;103;Undirected;qualitative research ethics in the big-data era
105;107;Undirected;qualitative research ethics in the big-data era
105;106;Undirected;qualitative research ethics in the big-data era
105;103;Undirected;qualitative research ethics in the big-data era
108;110;Undirected;big data management system security threat model
108;109;Undirected;big data management system security threat model
109;110;Undirected;big data management system security threat model
111;113;Undirected;can big data revolutionise development economics? a literature review on latin america
111;112;Undirected;can big data revolutionise development economics? a literature review on latin america
112;113;Undirected;can big data revolutionise development economics? a literature review on latin america
114;115;Undirected;achieving correlated differential privacy of big data publication
117;120;Undirected;enhancement of the k-means algorithm for mixed data in big data platforms
118;120;Undirected;enhancement of the k-means algorithm for mixed data in big data platforms
118;116;Undirected;enhancement of the k-means algorithm for mixed data in big data platforms
118;117;Undirected;enhancement of the k-means algorithm for mixed data in big data platforms
118;120;Undirected;the impact of distributed data in big data platforms on organizations
118;119;Undirected;the impact of distributed data in big data platforms on organizations
123;127;Undirected;applying big data beyond small problems in climate research
123;126;Undirected;applying big data beyond small problems in climate research
123;121;Undirected;applying big data beyond small problems in climate research
123;125;Undirected;applying big data beyond small problems in climate research
123;124;Undirected;applying big data beyond small problems in climate research
123;122;Undirected;applying big data beyond small problems in climate research
124;127;Undirected;applying big data beyond small problems in climate research
124;126;Undirected;applying big data beyond small problems in climate research
124;121;Undirected;applying big data beyond small problems in climate research
124;125;Undirected;applying big data beyond small problems in climate research
124;122;Undirected;applying big data beyond small problems in climate research
128;131;Undirected;to be or not to be? big data business investment decision-making in the supply chain
129;131;Undirected;to be or not to be? big data business investment decision-making in the supply chain
129;128;Undirected;to be or not to be? big data business investment decision-making in the supply chain
129;130;Undirected;to be or not to be? big data business investment decision-making in the supply chain
130;131;Undirected;to be or not to be? big data business investment decision-making in the supply chain
130;128;Undirected;to be or not to be? big data business investment decision-making in the supply chain
132;133;Undirected;where optimization meets big data: a review
134;148;Undirected;progress on artificial neural networks for big data analytics: a survey
134;147;Undirected;progress on artificial neural networks for big data analytics: a survey
134;146;Undirected;progress on artificial neural networks for big data analytics: a survey
134;145;Undirected;progress on artificial neural networks for big data analytics: a survey
134;144;Undirected;progress on artificial neural networks for big data analytics: a survey
134;143;Undirected;progress on artificial neural networks for big data analytics: a survey
134;142;Undirected;progress on artificial neural networks for big data analytics: a survey
134;138;Undirected;progress on artificial neural networks for big data analytics: a survey
134;137;Undirected;progress on artificial neural networks for big data analytics: a survey
134;136;Undirected;progress on artificial neural networks for big data analytics: a survey
134;135;Undirected;progress on artificial neural networks for big data analytics: a survey
135;148;Undirected;progress on artificial neural networks for big data analytics: a survey
135;147;Undirected;progress on artificial neural networks for big data analytics: a survey
135;138;Undirected;progress on artificial neural networks for big data analytics: a survey
136;148;Undirected;progress on artificial neural networks for big data analytics: a survey
136;147;Undirected;progress on artificial neural networks for big data analytics: a survey
136;138;Undirected;progress on artificial neural networks for big data analytics: a survey
137;148;Undirected;progress on artificial neural networks for big data analytics: a survey
137;147;Undirected;progress on artificial neural networks for big data analytics: a survey
137;138;Undirected;progress on artificial neural networks for big data analytics: a survey
138;141;Undirected;social media big data analytics: a survey
138;140;Undirected;social media big data analytics: a survey
138;139;Undirected;social media big data analytics: a survey
139;140;Undirected;social media big data analytics: a survey
141;140;Undirected;social media big data analytics: a survey
141;139;Undirected;social media big data analytics: a survey
142;148;Undirected;progress on artificial neural networks for big data analytics: a survey
142;147;Undirected;progress on artificial neural networks for big data analytics: a survey
142;138;Undirected;progress on artificial neural networks for big data analytics: a survey
143;148;Undirected;progress on artificial neural networks for big data analytics: a survey
143;147;Undirected;progress on artificial neural networks for big data analytics: a survey
143;138;Undirected;progress on artificial neural networks for big data analytics: a survey
144;148;Undirected;progress on artificial neural networks for big data analytics: a survey
144;147;Undirected;progress on artificial neural networks for big data analytics: a survey
144;138;Undirected;progress on artificial neural networks for big data analytics: a survey
145;148;Undirected;progress on artificial neural networks for big data analytics: a survey
145;147;Undirected;progress on artificial neural networks for big data analytics: a survey
145;138;Undirected;progress on artificial neural networks for big data analytics: a survey
146;148;Undirected;progress on artificial neural networks for big data analytics: a survey
146;147;Undirected;progress on artificial neural networks for big data analytics: a survey
146;138;Undirected;progress on artificial neural networks for big data analytics: a survey
147;138;Undirected;progress on artificial neural networks for big data analytics: a survey
148;138;Undirected;progress on artificial neural networks for big data analytics: a survey
149;152;Undirected;research on the application of medical big data
149;151;Undirected;research on the application of medical big data
149;150;Undirected;research on the application of medical big data
150;152;Undirected;research on the application of medical big data
150;151;Undirected;research on the application of medical big data
151;152;Undirected;research on the application of medical big data
155;158;Undirected;a brief analysis on data mining for deep-sea mineral resources based on big data
155;153;Undirected;a brief analysis on data mining for deep-sea mineral resources based on big data
155;157;Undirected;a brief analysis on data mining for deep-sea mineral resources based on big data
155;156;Undirected;a brief analysis on data mining for deep-sea mineral resources based on big data
155;154;Undirected;a brief analysis on data mining for deep-sea mineral resources based on big data
156;158;Undirected;a brief analysis on data mining for deep-sea mineral resources based on big data
156;153;Undirected;a brief analysis on data mining for deep-sea mineral resources based on big data
156;157;Undirected;a brief analysis on data mining for deep-sea mineral resources based on big data
156;154;Undirected;a brief analysis on data mining for deep-sea mineral resources based on big data
160;159;Undirected;next generation smart manufacturing and service systems using big data analytics
160;161;Undirected;next generation smart manufacturing and service systems using big data analytics
161;159;Undirected;next generation smart manufacturing and service systems using big data analytics
162;169;Undirected;utilizing big data in healthcare, how to maximize its value
162;168;Undirected;utilizing big data in healthcare, how to maximize its value
162;167;Undirected;utilizing big data in healthcare, how to maximize its value
162;166;Undirected;utilizing big data in healthcare, how to maximize its value
162;165;Undirected;utilizing big data in healthcare, how to maximize its value
162;164;Undirected;utilizing big data in healthcare, how to maximize its value
162;163;Undirected;utilizing big data in healthcare, how to maximize its value
164;169;Undirected;utilizing big data in healthcare, how to maximize its value
164;168;Undirected;utilizing big data in healthcare, how to maximize its value
164;167;Undirected;utilizing big data in healthcare, how to maximize its value
164;166;Undirected;utilizing big data in healthcare, how to maximize its value
164;163;Undirected;utilizing big data in healthcare, how to maximize its value
165;169;Undirected;utilizing big data in healthcare, how to maximize its value
165;168;Undirected;utilizing big data in healthcare, how to maximize its value
165;167;Undirected;utilizing big data in healthcare, how to maximize its value
165;166;Undirected;utilizing big data in healthcare, how to maximize its value
165;163;Undirected;utilizing big data in healthcare, how to maximize its value
166;169;Undirected;utilizing big data in healthcare, how to maximize its value
166;168;Undirected;utilizing big data in healthcare, how to maximize its value
166;167;Undirected;utilizing big data in healthcare, how to maximize its value
166;163;Undirected;utilizing big data in healthcare, how to maximize its value
172;175;Undirected;the 51 v's of big data survey, technologies, characteristics, opportunities, issues and challenges
172;170;Undirected;the 51 v's of big data survey, technologies, characteristics, opportunities, issues and challenges
172;174;Undirected;the 51 v's of big data survey, technologies, characteristics, opportunities, issues and challenges
172;173;Undirected;the 51 v's of big data survey, technologies, characteristics, opportunities, issues and challenges
172;171;Undirected;the 51 v's of big data survey, technologies, characteristics, opportunities, issues and challenges
173;175;Undirected;the 51 v's of big data survey, technologies, characteristics, opportunities, issues and challenges
173;170;Undirected;the 51 v's of big data survey, technologies, characteristics, opportunities, issues and challenges
173;174;Undirected;the 51 v's of big data survey, technologies, characteristics, opportunities, issues and challenges
173;171;Undirected;the 51 v's of big data survey, technologies, characteristics, opportunities, issues and challenges
177;176;Undirected;transforming cancer drug discovery with big data and ai
177;178;Undirected;transforming cancer drug discovery with big data and ai
178;176;Undirected;transforming cancer drug discovery with big data and ai
179;181;Undirected;an open sharing pattern design of massive power big data
179;180;Undirected;an open sharing pattern design of massive power big data
180;181;Undirected;an open sharing pattern design of massive power big data
182;183;Undirected;hospitality big data analytics in developing countries
185;184;Undirected;big data analytics in healthcare systems
185;186;Undirected;big data, cybersecurity, and challenges in healthcare
188;191;Undirected;anomaly detection for cellular networks using big data analytics
188;190;Undirected;anomaly detection for cellular networks using big data analytics
188;189;Undirected;anomaly detection for cellular networks using big data analytics
188;187;Undirected;anomaly detection for cellular networks using big data analytics
189;191;Undirected;anomaly detection for cellular networks using big data analytics
189;190;Undirected;anomaly detection for cellular networks using big data analytics
189;187;Undirected;anomaly detection for cellular networks using big data analytics
192;195;Undirected;commentary: principles, approaches and challenges of applying big data in safety psychology research
192;194;Undirected;commentary: principles, approaches and challenges of applying big data in safety psychology research
192;193;Undirected;commentary: principles, approaches and challenges of applying big data in safety psychology research
193;195;Undirected;commentary: principles, approaches and challenges of applying big data in safety psychology research
193;194;Undirected;commentary: principles, approaches and challenges of applying big data in safety psychology research
194;195;Undirected;commentary: principles, approaches and challenges of applying big data in safety psychology research
196;198;Undirected;feature selection and its use in big data: challenges, methods, and trends
196;197;Undirected;feature selection and its use in big data: challenges, methods, and trends
197;198;Undirected;feature selection and its use in big data: challenges, methods, and trends
199;203;Undirected;big data analytics in intelligent transportation systems: a survey
199;202;Undirected;big data analytics in intelligent transportation systems: a survey
199;200;Undirected;big data analytics in intelligent transportation systems: a survey
201;203;Undirected;big data analytics in intelligent transportation systems: a survey
201;202;Undirected;big data analytics in intelligent transportation systems: a survey
201;199;Undirected;big data analytics in intelligent transportation systems: a survey
201;200;Undirected;big data analytics in intelligent transportation systems: a survey
204;206;Undirected;big data governance in agile and data-driven software development: a market entry case in the educational game industry
204;205;Undirected;big data governance in agile and data-driven software development: a market entry case in the educational game industry
205;206;Undirected;big data governance in agile and data-driven software development: a market entry case in the educational game industry
207;209;Undirected;a review on several critical issues and challenges in iot based e-healthcare system
207;208;Undirected;a review on several critical issues and challenges in iot based e-healthcare system
208;209;Undirected;a review on several critical issues and challenges in iot based e-healthcare system
210;212;Undirected;parallelism strategies for big data delayed transfer entropy evaluation
210;211;Undirected;parallelism strategies for big data delayed transfer entropy evaluation
211;212;Undirected;parallelism strategies for big data delayed transfer entropy evaluation
215;218;Undirected;big data with decision tree induction
215;217;Undirected;big data with decision tree induction
215;213;Undirected;big data with decision tree induction
215;216;Undirected;big data with decision tree induction
215;214;Undirected;big data with decision tree induction
216;218;Undirected;big data with decision tree induction
216;217;Undirected;big data with decision tree induction
216;213;Undirected;big data with decision tree induction
216;214;Undirected;big data with decision tree induction
219;223;Undirected;statistics and analysis of power consumption data based on big data
219;222;Undirected;statistics and analysis of power consumption data based on big data
219;220;Undirected;statistics and analysis of power consumption data based on big data
221;223;Undirected;statistics and analysis of power consumption data based on big data
221;222;Undirected;statistics and analysis of power consumption data based on big data
221;219;Undirected;statistics and analysis of power consumption data based on big data
221;220;Undirected;statistics and analysis of power consumption data based on big data
224;228;Undirected;big data analytics and firm performance: a systematic review
224;227;Undirected;big data analytics and firm performance: a systematic review
224;225;Undirected;big data analytics and firm performance: a systematic review
226;228;Undirected;big data analytics and firm performance: a systematic review
226;227;Undirected;big data analytics and firm performance: a systematic review
226;224;Undirected;big data analytics and firm performance: a systematic review
226;225;Undirected;big data analytics and firm performance: a systematic review
229;230;Undirected;foreword to the special issue: semantics for big data integration
231;232;Undirected;big data security challenges and strategies
233;235;Undirected;hierarchical differential privacy hybrid decomposition algorithm for location big data
233;234;Undirected;hierarchical differential privacy hybrid decomposition algorithm for location big data
234;235;Undirected;hierarchical differential privacy hybrid decomposition algorithm for location big data
238;236;Undirected;big data and advanced analytics
238;241;Undirected;big data and advanced analytics
238;240;Undirected;big data and advanced analytics
238;239;Undirected;big data and advanced analytics
238;237;Undirected;big data and advanced analytics
239;236;Undirected;big data and advanced analytics
239;241;Undirected;big data and advanced analytics
239;240;Undirected;big data and advanced analytics
239;237;Undirected;big data and advanced analytics
244;242;Undirected;panel: addressing the shortage of big data skills with inter-disciplinary big data curriculum
244;247;Undirected;panel: addressing the shortage of big data skills with inter-disciplinary big data curriculum
244;246;Undirected;panel: addressing the shortage of big data skills with inter-disciplinary big data curriculum
244;245;Undirected;panel: addressing the shortage of big data skills with inter-disciplinary big data curriculum
244;243;Undirected;panel: addressing the shortage of big data skills with inter-disciplinary big data curriculum
245;242;Undirected;panel: addressing the shortage of big data skills with inter-disciplinary big data curriculum
245;247;Undirected;panel: addressing the shortage of big data skills with inter-disciplinary big data curriculum
245;246;Undirected;panel: addressing the shortage of big data skills with inter-disciplinary big data curriculum
245;243;Undirected;panel: addressing the shortage of big data skills with inter-disciplinary big data curriculum
250;252;Undirected;big data security and privacy concerns: a review
250;248;Undirected;big data security and privacy concerns: a review
250;251;Undirected;big data security and privacy concerns: a review
250;249;Undirected;big data security and privacy concerns: a review
251;252;Undirected;big data security and privacy concerns: a review
251;248;Undirected;big data security and privacy concerns: a review
251;249;Undirected;big data security and privacy concerns: a review
255;257;Undirected;a methodology for cross-platform, event-driven big data analytics-as-a-service
255;253;Undirected;a methodology for cross-platform, event-driven big data analytics-as-a-service
255;256;Undirected;a methodology for cross-platform, event-driven big data analytics-as-a-service
255;254;Undirected;a methodology for cross-platform, event-driven big data analytics-as-a-service
256;257;Undirected;a methodology for cross-platform, event-driven big data analytics-as-a-service
256;253;Undirected;a methodology for cross-platform, event-driven big data analytics-as-a-service
256;254;Undirected;a methodology for cross-platform, event-driven big data analytics-as-a-service
258;261;Undirected;big data and diabetes: the applications of big data for diabetes care now and in the future
258;260;Undirected;big data and diabetes: the applications of big data for diabetes care now and in the future
258;259;Undirected;big data and diabetes: the applications of big data for diabetes care now and in the future
259;261;Undirected;big data and diabetes: the applications of big data for diabetes care now and in the future
259;260;Undirected;big data and diabetes: the applications of big data for diabetes care now and in the future
260;261;Undirected;big data and diabetes: the applications of big data for diabetes care now and in the future
262;264;Undirected;big tourism data analytic enthalpy in saudi arabia
262;263;Undirected;big tourism data analytic enthalpy in saudi arabia
263;264;Undirected;big tourism data analytic enthalpy in saudi arabia
266;269;Undirected;from big to smart data: iterative ensemble filter for noise filtering in big data classification
266;265;Undirected;from big to smart data: iterative ensemble filter for noise filtering in big data classification
266;267;Undirected;from big to smart data: iterative ensemble filter for noise filtering in big data classification
266;269;Undirected;big data preprocessing as the bridge between big data and smart data: bigdapspark and bigdapflink libraries
266;268;Undirected;big data preprocessing as the bridge between big data and smart data: bigdapspark and bigdapflink libraries
266;265;Undirected;big data preprocessing as the bridge between big data and smart data: bigdapspark and bigdapflink libraries
266;267;Undirected;big data preprocessing as the bridge between big data and smart data: bigdapspark and bigdapflink libraries
267;270;Undirected;from big to smart data: iterative ensemble filter for noise filtering in big data classification
267;265;Undirected;from big to smart data: iterative ensemble filter for noise filtering in big data classification
267;268;Undirected;big data preprocessing as the bridge between big data and smart data: bigdapspark and bigdapflink libraries
267;265;Undirected;big data preprocessing as the bridge between big data and smart data: bigdapspark and bigdapflink libraries
271;273;Undirected;a conceptual model for describing the integration of decision aspect into big data
271;272;Undirected;a conceptual model for describing the integration of decision aspect into big data
272;273;Undirected;a conceptual model for describing the integration of decision aspect into big data
274;276;Undirected;implementing big data strategies: a managerial perspective
274;275;Undirected;implementing big data strategies: a managerial perspective
275;276;Undirected;implementing big data strategies: a managerial perspective
277;278;Undirected;application of big data in college information education
279;280;Undirected;a study of big data evolution and research challenges
281;282;Undirected;towards an architecture for handling big data in oil and gas industries: service-oriented approach
283;284;Undirected;a managerial framework for intelligent big data analytics
285;286;Undirected;multi-objective fuzzy optimisation of knowledge transfer organisations in the big data environment
287;290;Undirected;rationality and politics of algorithms. will the promise of big data survive the dynamics of public decision making?
288;290;Undirected;rationality and politics of algorithms. will the promise of big data survive the dynamics of public decision making?
288;287;Undirected;rationality and politics of algorithms. will the promise of big data survive the dynamics of public decision making?
288;289;Undirected;rationality and politics of algorithms. will the promise of big data survive the dynamics of public decision making?
289;290;Undirected;rationality and politics of algorithms. will the promise of big data survive the dynamics of public decision making?
289;287;Undirected;rationality and politics of algorithms. will the promise of big data survive the dynamics of public decision making?
291;292;Undirected;big data - present opportunities and challenges
292;294;Undirected;big data technology - valuable tool for healthcare research
292;293;Undirected;big data technology - valuable tool for healthcare research
293;294;Undirected;big data technology - valuable tool for healthcare research
296;295;Undirected;cmcloud: an autonomous monitoring system for big data processing platform
296;298;Undirected;cmcloud: an autonomous monitoring system for big data processing platform
296;297;Undirected;cmcloud: an autonomous monitoring system for big data processing platform
297;295;Undirected;cmcloud: an autonomous monitoring system for big data processing platform
297;298;Undirected;cmcloud: an autonomous monitoring system for big data processing platform
298;295;Undirected;cmcloud: an autonomous monitoring system for big data processing platform
299;302;Undirected;big data in healthcare: management, analysis and future prospects
299;301;Undirected;big data in healthcare: management, analysis and future prospects
299;300;Undirected;big data in healthcare: management, analysis and future prospects
300;302;Undirected;big data in healthcare: management, analysis and future prospects
300;301;Undirected;big data in healthcare: management, analysis and future prospects
301;302;Undirected;big data in healthcare: management, analysis and future prospects
305;315;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;314;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;313;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;312;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;311;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;303;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;310;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;309;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;308;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;307;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;306;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
305;304;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;315;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;314;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;313;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;312;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;311;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;303;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;310;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;309;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;308;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;307;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
306;304;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
307;315;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
307;314;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
307;313;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
307;312;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
307;311;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
307;303;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
307;310;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
307;309;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
307;308;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
307;304;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
308;304;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
309;304;Undirected;big data analytics in smart grids: state-of-the-art, challenges, opportunities, and future directions
316;318;Undirected;big data processing tools: an experimental performance evaluation
316;317;Undirected;big data processing tools: an experimental performance evaluation
317;318;Undirected;big data processing tools: an experimental performance evaluation
