Source;Target;Type;Label
41;39;Undirected;a bayesian framework for supporting predictive analytics over big transportation data
42;39;Undirected;open data lake to support machine learning on arctic big data
43;47;Undirected;distributed big data computing for supporting predictive analytics of service requests
43;46;Undirected;distributed big data computing for supporting predictive analytics of service requests
43;39;Undirected;distributed big data computing for supporting predictive analytics of service requests
44;47;Undirected;distributed big data computing for supporting predictive analytics of service requests
44;46;Undirected;distributed big data computing for supporting predictive analytics of service requests
44;39;Undirected;distributed big data computing for supporting predictive analytics of service requests
45;47;Undirected;distributed big data computing for supporting predictive analytics of service requests
45;46;Undirected;distributed big data computing for supporting predictive analytics of service requests
45;39;Undirected;distributed big data computing for supporting predictive analytics of service requests
46;47;Undirected;distributed big data computing for supporting predictive analytics of service requests
46;39;Undirected;distributed big data computing for supporting predictive analytics of service requests
47;39;Undirected;distributed big data computing for supporting predictive analytics of service requests
48;53;Undirected;model-based big data analytics-as-a-service: take big data to the next level
48;52;Undirected;model-based big data analytics-as-a-service: take big data to the next level
48;51;Undirected;model-based big data analytics-as-a-service: take big data to the next level
48;50;Undirected;model-based big data analytics-as-a-service: take big data to the next level
49;53;Undirected;model-based big data analytics-as-a-service: take big data to the next level
49;52;Undirected;model-based big data analytics-as-a-service: take big data to the next level
49;51;Undirected;model-based big data analytics-as-a-service: take big data to the next level
49;50;Undirected;model-based big data analytics-as-a-service: take big data to the next level
49;48;Undirected;model-based big data analytics-as-a-service: take big data to the next level
50;51;Undirected;model-based big data analytics-as-a-service: take big data to the next level
52;51;Undirected;model-based big data analytics-as-a-service: take big data to the next level
52;50;Undirected;model-based big data analytics-as-a-service: take big data to the next level
53;51;Undirected;model-based big data analytics-as-a-service: take big data to the next level
53;50;Undirected;model-based big data analytics-as-a-service: take big data to the next level
54;61;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
54;60;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
54;59;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
54;55;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
56;61;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
56;60;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
56;59;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
56;54;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
56;58;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
56;57;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
56;55;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
57;61;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
57;60;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
57;59;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
57;54;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
57;55;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
58;61;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
58;60;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
58;59;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
58;54;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
58;55;Undirected;big data, machine learning, and artificial intelligence: a field guide for neurosurgeons
62;66;Undirected;an analytics environment architecture for industrial cyber-physical systems big data solutions
62;65;Undirected;an analytics environment architecture for industrial cyber-physical systems big data solutions
62;63;Undirected;an analytics environment architecture for industrial cyber-physical systems big data solutions
64;66;Undirected;an analytics environment architecture for industrial cyber-physical systems big data solutions
64;65;Undirected;an analytics environment architecture for industrial cyber-physical systems big data solutions
64;62;Undirected;an analytics environment architecture for industrial cyber-physical systems big data solutions
64;63;Undirected;an analytics environment architecture for industrial cyber-physical systems big data solutions
67;72;Undirected;marisma-bida pattern: integrated risk analysis for big data
67;71;Undirected;marisma-bida pattern: integrated risk analysis for big data
67;70;Undirected;marisma-bida pattern: integrated risk analysis for big data
67;69;Undirected;marisma-bida pattern: integrated risk analysis for big data
67;68;Undirected;marisma-bida pattern: integrated risk analysis for big data
69;72;Undirected;marisma-bida pattern: integrated risk analysis for big data
69;71;Undirected;marisma-bida pattern: integrated risk analysis for big data
69;70;Undirected;marisma-bida pattern: integrated risk analysis for big data
69;68;Undirected;marisma-bida pattern: integrated risk analysis for big data
70;72;Undirected;marisma-bida pattern: integrated risk analysis for big data
70;71;Undirected;marisma-bida pattern: integrated risk analysis for big data
70;68;Undirected;marisma-bida pattern: integrated risk analysis for big data
73;74;Undirected;when big data made the headlines: mining the text of big data coverage in the news media
75;80;Undirected;big data in forecasting research: a literature review
75;79;Undirected;big data in forecasting research: a literature review
75;78;Undirected;big data in forecasting research: a literature review
75;76;Undirected;big data in forecasting research: a literature review
77;80;Undirected;big data in forecasting research: a literature review
77;79;Undirected;big data in forecasting research: a literature review
77;78;Undirected;big data in forecasting research: a literature review
77;75;Undirected;big data in forecasting research: a literature review
77;76;Undirected;big data in forecasting research: a literature review
81;82;Undirected;toward a novel measurement framework for big data (mega)
84;83;Undirected;big data in asian central banks
84;86;Undirected;big data in asian central banks
84;85;Undirected;big data in asian central banks
85;83;Undirected;big data in asian central banks
85;86;Undirected;big data in asian central banks
86;83;Undirected;big data in asian central banks
87;96;Undirected;towards a concept for building a big data architecture with microservices
87;95;Undirected;towards a concept for building a big data architecture with microservices
87;96;Undirected;challenges in data acquisition and management in big data environments
87;95;Undirected;challenges in data acquisition and management in big data environments
87;94;Undirected;challenges in data acquisition and management in big data environments
87;93;Undirected;challenges in data acquisition and management in big data environments
87;92;Undirected;challenges in data acquisition and management in big data environments
87;91;Undirected;challenges in data acquisition and management in big data environments
87;90;Undirected;challenges in data acquisition and management in big data environments
87;89;Undirected;challenges in data acquisition and management in big data environments
88;96;Undirected;towards a concept for building a big data architecture with microservices
88;95;Undirected;towards a concept for building a big data architecture with microservices
88;96;Undirected;challenges in data acquisition and management in big data environments
88;95;Undirected;challenges in data acquisition and management in big data environments
88;94;Undirected;challenges in data acquisition and management in big data environments
88;93;Undirected;challenges in data acquisition and management in big data environments
88;92;Undirected;challenges in data acquisition and management in big data environments
88;91;Undirected;challenges in data acquisition and management in big data environments
88;90;Undirected;challenges in data acquisition and management in big data environments
88;89;Undirected;challenges in data acquisition and management in big data environments
89;91;Undirected;challenges in data acquisition and management in big data environments
89;90;Undirected;challenges in data acquisition and management in big data environments
90;91;Undirected;challenges in data acquisition and management in big data environments
92;91;Undirected;challenges in data acquisition and management in big data environments
92;90;Undirected;challenges in data acquisition and management in big data environments
92;89;Undirected;challenges in data acquisition and management in big data environments
93;96;Undirected;challenges in data acquisition and management in big data environments
93;95;Undirected;challenges in data acquisition and management in big data environments
93;94;Undirected;challenges in data acquisition and management in big data environments
93;91;Undirected;challenges in data acquisition and management in big data environments
93;90;Undirected;challenges in data acquisition and management in big data environments
93;89;Undirected;challenges in data acquisition and management in big data environments
94;91;Undirected;challenges in data acquisition and management in big data environments
94;90;Undirected;challenges in data acquisition and management in big data environments
95;90;Undirected;challenges in data acquisition and management in big data environments
97;96;Undirected;towards a concept for building a big data architecture with microservices
97;95;Undirected;towards a concept for building a big data architecture with microservices
100;102;Undirected;key challenges in big data startups: an exploratory study in iran
100;98;Undirected;key challenges in big data startups: an exploratory study in iran
100;101;Undirected;key challenges in big data startups: an exploratory study in iran
100;99;Undirected;key challenges in big data startups: an exploratory study in iran
101;102;Undirected;key challenges in big data startups: an exploratory study in iran
101;98;Undirected;key challenges in big data startups: an exploratory study in iran
101;99;Undirected;key challenges in big data startups: an exploratory study in iran
103;106;Undirected;the use of a data-driven digital twin of a smart city: a case study of angstrom lesund, norway
103;105;Undirected;the use of a data-driven digital twin of a smart city: a case study of angstrom lesund, norway
103;104;Undirected;the use of a data-driven digital twin of a smart city: a case study of angstrom lesund, norway
104;106;Undirected;the use of a data-driven digital twin of a smart city: a case study of angstrom lesund, norway
104;105;Undirected;the use of a data-driven digital twin of a smart city: a case study of angstrom lesund, norway
105;106;Undirected;the use of a data-driven digital twin of a smart city: a case study of angstrom lesund, norway
109;113;Undirected;a modular remote sensing big data framework
109;107;Undirected;a modular remote sensing big data framework
109;112;Undirected;a modular remote sensing big data framework
109;111;Undirected;a modular remote sensing big data framework
109;110;Undirected;a modular remote sensing big data framework
109;108;Undirected;a modular remote sensing big data framework
110;113;Undirected;a modular remote sensing big data framework
110;107;Undirected;a modular remote sensing big data framework
110;112;Undirected;a modular remote sensing big data framework
110;111;Undirected;a modular remote sensing big data framework
110;108;Undirected;a modular remote sensing big data framework
114;115;Undirected;rigorous measurement model for validity of big data: mega approach
116;117;Undirected;rider chaotic biography optimization-driven deep stacked auto-encoder for big data classification using spark architecture: rider chaotic biography optimization
118;121;Undirected;big data testing framework for recommendation systems in e-science and e-commerce domains
118;120;Undirected;big data testing framework for recommendation systems in e-science and e-commerce domains
118;119;Undirected;big data testing framework for recommendation systems in e-science and e-commerce domains
119;121;Undirected;big data testing framework for recommendation systems in e-science and e-commerce domains
119;120;Undirected;big data testing framework for recommendation systems in e-science and e-commerce domains
120;121;Undirected;big data testing framework for recommendation systems in e-science and e-commerce domains
122;123;Undirected;internet user behavior analysis based on big data
124;128;Undirected;an incremental tensor-train decomposition for cyber-physical-social big data
124;127;Undirected;an incremental tensor-train decomposition for cyber-physical-social big data
124;126;Undirected;an incremental tensor-train decomposition for cyber-physical-social big data
124;125;Undirected;an incremental tensor-train decomposition for cyber-physical-social big data
126;128;Undirected;an incremental tensor-train decomposition for cyber-physical-social big data
126;127;Undirected;an incremental tensor-train decomposition for cyber-physical-social big data
126;125;Undirected;an incremental tensor-train decomposition for cyber-physical-social big data
131;135;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
131;134;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
131;133;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
131;129;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
131;132;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
131;130;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
132;135;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
132;134;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
132;133;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
132;129;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
132;130;Undirected;advancing logistics 4.0 with the implementation of a big data warehouse: a demonstration case for the automotive industry
136;141;Undirected;emergence and evolution of big data science in hiv research: bibliometric analysis of federally sponsored studies 2000-2019
136;140;Undirected;emergence and evolution of big data science in hiv research: bibliometric analysis of federally sponsored studies 2000-2019
137;139;Undirected;utilizing big data analytics and electronic health record data in hiv prevention, treatment, and care research: a literature review
137;138;Undirected;utilizing big data analytics and electronic health record data in hiv prevention, treatment, and care research: a literature review
137;136;Undirected;utilizing big data analytics and electronic health record data in hiv prevention, treatment, and care research: a literature review
138;141;Undirected;emergence and evolution of big data science in hiv research: bibliometric analysis of federally sponsored studies 2000-2019
138;139;Undirected;emergence and evolution of big data science in hiv research: bibliometric analysis of federally sponsored studies 2000-2019
138;136;Undirected;emergence and evolution of big data science in hiv research: bibliometric analysis of federally sponsored studies 2000-2019
138;140;Undirected;emergence and evolution of big data science in hiv research: bibliometric analysis of federally sponsored studies 2000-2019
138;139;Undirected;utilizing big data analytics and electronic health record data in hiv prevention, treatment, and care research: a literature review
138;136;Undirected;utilizing big data analytics and electronic health record data in hiv prevention, treatment, and care research: a literature review
139;141;Undirected;emergence and evolution of big data science in hiv research: bibliometric analysis of federally sponsored studies 2000-2019
139;140;Undirected;emergence and evolution of big data science in hiv research: bibliometric analysis of federally sponsored studies 2000-2019
142;146;Undirected;a dimensionality reduction algorithm for unstructured campus big data fusion
142;145;Undirected;a dimensionality reduction algorithm for unstructured campus big data fusion
142;144;Undirected;a dimensionality reduction algorithm for unstructured campus big data fusion
142;143;Undirected;a dimensionality reduction algorithm for unstructured campus big data fusion
144;146;Undirected;a dimensionality reduction algorithm for unstructured campus big data fusion
144;145;Undirected;a dimensionality reduction algorithm for unstructured campus big data fusion
144;143;Undirected;a dimensionality reduction algorithm for unstructured campus big data fusion
147;150;Undirected;will big data and personalized medicine do the gender dimension justice?
147;149;Undirected;will big data and personalized medicine do the gender dimension justice?
147;148;Undirected;will big data and personalized medicine do the gender dimension justice?
148;150;Undirected;will big data and personalized medicine do the gender dimension justice?
148;149;Undirected;will big data and personalized medicine do the gender dimension justice?
149;150;Undirected;will big data and personalized medicine do the gender dimension justice?
151;154;Undirected;semantic-based big data integration framework using scalable distributed ontology matching strategy
151;153;Undirected;semantic-based big data integration framework using scalable distributed ontology matching strategy
151;152;Undirected;semantic-based big data integration framework using scalable distributed ontology matching strategy
152;154;Undirected;semantic-based big data integration framework using scalable distributed ontology matching strategy
152;153;Undirected;semantic-based big data integration framework using scalable distributed ontology matching strategy
153;154;Undirected;semantic-based big data integration framework using scalable distributed ontology matching strategy
155;156;Undirected;big data platform for educational analytics
159;161;Undirected;perspectives on cross-domain visual analysis of cyber-physical-social big data
159;157;Undirected;perspectives on cross-domain visual analysis of cyber-physical-social big data
159;160;Undirected;perspectives on cross-domain visual analysis of cyber-physical-social big data
159;158;Undirected;perspectives on cross-domain visual analysis of cyber-physical-social big data
160;161;Undirected;perspectives on cross-domain visual analysis of cyber-physical-social big data
160;157;Undirected;perspectives on cross-domain visual analysis of cyber-physical-social big data
160;158;Undirected;perspectives on cross-domain visual analysis of cyber-physical-social big data
163;162;Undirected;analysis of intruder detection in big data analytics
163;165;Undirected;analysis of intruder detection in big data analytics
163;164;Undirected;analysis of intruder detection in big data analytics
164;162;Undirected;analysis of intruder detection in big data analytics
164;165;Undirected;analysis of intruder detection in big data analytics
165;162;Undirected;analysis of intruder detection in big data analytics
166;173;Undirected;the rise of big data in disease ecology
166;172;Undirected;the rise of big data in disease ecology
166;171;Undirected;the rise of big data in disease ecology
166;170;Undirected;the rise of big data in disease ecology
166;169;Undirected;the rise of big data in disease ecology
166;168;Undirected;the rise of big data in disease ecology
166;167;Undirected;the rise of big data in disease ecology
168;173;Undirected;the rise of big data in disease ecology
168;172;Undirected;the rise of big data in disease ecology
168;171;Undirected;the rise of big data in disease ecology
168;170;Undirected;the rise of big data in disease ecology
168;167;Undirected;the rise of big data in disease ecology
169;173;Undirected;the rise of big data in disease ecology
169;172;Undirected;the rise of big data in disease ecology
169;171;Undirected;the rise of big data in disease ecology
169;170;Undirected;the rise of big data in disease ecology
169;167;Undirected;the rise of big data in disease ecology
170;173;Undirected;the rise of big data in disease ecology
170;172;Undirected;the rise of big data in disease ecology
170;171;Undirected;the rise of big data in disease ecology
170;167;Undirected;the rise of big data in disease ecology
174;176;Undirected;optimal timing of big data application in a two-period decision model with new product sales
174;175;Undirected;optimal timing of big data application in a two-period decision model with new product sales
175;176;Undirected;optimal timing of big data application in a two-period decision model with new product sales
177;186;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
177;185;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
177;184;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
177;183;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
177;182;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
178;186;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
178;185;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
178;184;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
178;183;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
178;182;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
178;177;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
178;181;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
178;180;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
178;179;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
179;186;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
179;185;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
179;184;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
179;183;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
179;182;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
179;177;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
179;181;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
179;180;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
180;186;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
180;185;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
180;184;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
180;183;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
180;182;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
180;177;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
180;181;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
181;186;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
181;185;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
181;184;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
181;183;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
181;182;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
181;177;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
182;186;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
182;185;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
182;184;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
182;183;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
183;186;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
183;185;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
183;184;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
184;186;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
184;185;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
185;186;Undirected;big data for biomedical education with a focus on the covid-19 era: an integrative review of the literature
188;187;Undirected;big data, marketing analytics, and firm marketing capabilities
188;189;Undirected;big data, marketing analytics, and firm marketing capabilities
189;187;Undirected;big data, marketing analytics, and firm marketing capabilities
190;193;Undirected;editorial: big earth data for disaster risk reduction
191;193;Undirected;editorial: big earth data for disaster risk reduction
191;190;Undirected;editorial: big earth data for disaster risk reduction
192;193;Undirected;editorial: big earth data for disaster risk reduction
192;190;Undirected;editorial: big earth data for disaster risk reduction
192;191;Undirected;editorial: big earth data for disaster risk reduction
194;193;Undirected;innovative approaches to the sustainable development goals using big earth data
195;196;Undirected;innovative approaches to the sustainable development goals using big earth data
195;194;Undirected;innovative approaches to the sustainable development goals using big earth data
197;200;Undirected;review on integrating geospatial big datasets and open research issues
197;199;Undirected;review on integrating geospatial big datasets and open research issues
197;198;Undirected;review on integrating geospatial big datasets and open research issues
198;200;Undirected;review on integrating geospatial big datasets and open research issues
198;199;Undirected;review on integrating geospatial big datasets and open research issues
199;200;Undirected;review on integrating geospatial big datasets and open research issues
202;205;Undirected;the challenges of big data for research ethics committees: a qualitative swiss study
202;204;Undirected;the challenges of big data for research ethics committees: a qualitative swiss study
202;203;Undirected;the challenges of big data for research ethics committees: a qualitative swiss study
202;201;Undirected;the challenges of big data for research ethics committees: a qualitative swiss study
203;205;Undirected;the challenges of big data for research ethics committees: a qualitative swiss study
203;204;Undirected;the challenges of big data for research ethics committees: a qualitative swiss study
203;201;Undirected;the challenges of big data for research ethics committees: a qualitative swiss study
206;207;Undirected;impacts of big data analytics management capabilities and supply chain integration on global sourcing: a survey on firm performance
210;215;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
210;214;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
210;208;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
210;213;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
210;212;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
210;211;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
210;209;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
211;215;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
211;214;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
211;208;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
211;213;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
211;209;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
212;215;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
212;214;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
212;208;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
212;213;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
212;209;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
213;215;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
213;214;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
213;208;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
213;209;Undirected;the intersection of big data and epidemiology for epidemiologic research: the impact of the covid-19 pandemic
216;218;Undirected;big data analytics for intelligent online education
216;217;Undirected;big data analytics for intelligent online education
217;218;Undirected;big data analytics for intelligent online education
219;221;Undirected;ai for social good: ai and big data approaches for environmental decision-making
219;220;Undirected;ai for social good: ai and big data approaches for environmental decision-making
220;221;Undirected;ai for social good: ai and big data approaches for environmental decision-making
224;226;Undirected;construct fine-grained energy big data using nilm technology
224;222;Undirected;construct fine-grained energy big data using nilm technology
224;225;Undirected;construct fine-grained energy big data using nilm technology
224;223;Undirected;construct fine-grained energy big data using nilm technology
225;226;Undirected;construct fine-grained energy big data using nilm technology
225;222;Undirected;construct fine-grained energy big data using nilm technology
225;223;Undirected;construct fine-grained energy big data using nilm technology
227;228;Undirected;big data in safety management: an overview
229;234;Undirected;big data security and privacy: a taxonomy with some hpc and blockchain perspectives
229;233;Undirected;big data security and privacy: a taxonomy with some hpc and blockchain perspectives
229;232;Undirected;big data security and privacy: a taxonomy with some hpc and blockchain perspectives
